,TAN_POND,NOX_POND,MICROALGAE_CHL_POND,SEDIMENT_N_POND,DON_POND,P_POND,TSS_POND
324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
327,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
328,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
330,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
337,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
338,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
340,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
349,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
350,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
351,569606482.9167753,157768541.59505704,1925759.8385178226,5377311887.5307255,403405961.7890739,37798978.1606582,1040739415.1068876
352,23399204.76439826,6481068.10733508,56291.749931087295,220897805.2603178,16571754.335985541,1429980.4155176305,30421780.39381768
353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
360,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
